fold,row,group,partition
1,2163,1842,fit
1,2167,47,fit
1,2168,1773,fit
1,2169,1529,fit
1,2172,798,fit
1,2175,872,fit
1,2176,293,fit
1,2177,1508,fit
1,2178,452,fit
1,2179,1825,fit
1,2180,358,fit
1,2182,2003,fit
1,2183,941,fit
1,2184,1174,fit
1,2187,558,fit
1,2188,357,fit
1,2189,1010,fit
1,2190,1425,fit
1,2191,721,fit
1,2193,938,fit
1,2194,1581,fit
1,2195,1891,fit
1,2196,988,fit
1,2200,1278,fit
1,2201,1432,fit
1,2203,1000,fit
1,2204,1870,fit
1,2207,1217,fit
1,2210,970,fit
1,2211,1665,fit
1,2214,1737,fit
1,2216,974,fit
1,2218,1841,fit
1,2220,1649,fit
1,2221,166,fit
1,2222,623,fit
1,2223,849,fit
1,2224,1166,fit
1,2225,1559,fit
1,2226,75,fit
1,2228,1440,fit
1,2230,545,fit
1,2231,666,fit
1,2233,512,fit
1,2234,362,fit
1,2235,717,fit
1,6,1977,policy_validation
1,7,431,policy_validation
1,8,951,policy_validation
1,10,729,policy_validation
1,12,301,policy_validation
1,14,573,policy_validation
1,15,169,policy_validation
1,18,210,policy_validation
1,22,514,policy_validation
1,23,1441,policy_validation
1,31,38,policy_validation
1,41,1671,policy_validation
1,44,893,policy_validation
1,45,77,policy_validation
1,46,398,policy_validation
1,70,1447,policy_validation
1,73,682,policy_validation
1,76,1026,policy_validation
1,81,1065,policy_validation
1,83,38,policy_validation
1,98,2013,policy_validation
1,105,1984,policy_validation
1,129,1237,policy_validation
1,131,1011,policy_validation
1,133,823,policy_validation
1,135,915,policy_validation
1,140,1478,policy_validation
1,154,1677,policy_validation
1,158,845,policy_validation
1,159,1422,policy_validation
1,177,829,policy_validation
1,179,2013,policy_validation
1,188,45,policy_validation
1,194,1735,policy_validation
1,211,1045,policy_validation
1,213,1513,policy_validation
1,214,735,policy_validation
1,219,1409,policy_validation
1,221,1824,policy_validation
1,226,1706,policy_validation
1,228,1714,policy_validation
1,232,1556,policy_validation
1,242,1308,policy_validation
1,243,946,policy_validation
1,247,1374,policy_validation
1,248,1615,policy_validation
1,251,922,policy_validation
1,254,600,policy_validation
1,258,688,policy_validation
1,261,84,policy_validation
1,269,1498,policy_validation
1,290,175,policy_validation
1,304,595,policy_validation
1,314,1922,policy_validation
1,315,165,policy_validation
1,330,1182,policy_validation
1,331,1177,policy_validation
1,337,339,policy_validation
1,347,416,policy_validation
1,353,1258,policy_validation
1,358,1956,policy_validation
1,360,84,policy_validation
1,363,157,policy_validation
1,374,1084,policy_validation
1,394,212,policy_validation
1,400,128,policy_validation
1,404,1661,policy_validation
1,405,951,policy_validation
1,406,813,policy_validation
1,408,1367,policy_validation
1,415,253,policy_validation
1,421,958,policy_validation
1,422,482,policy_validation
1,425,1715,policy_validation
1,426,536,policy_validation
1,427,706,policy_validation
1,432,1387,policy_validation
1,433,662,policy_validation
1,438,1189,policy_validation
1,439,1080,policy_validation
1,440,1084,policy_validation
1,447,720,policy_validation
1,456,112,policy_validation
1,464,1730,policy_validation
1,469,626,policy_validation
1,473,1832,policy_validation
1,479,1861,policy_validation
1,482,268,policy_validation
1,488,1970,policy_validation
1,500,1544,policy_validation
1,501,1387,policy_validation
1,505,1227,policy_validation
1,507,714,policy_validation
1,513,1323,policy_validation
1,523,909,policy_validation
1,528,445,policy_validation
1,529,1771,policy_validation
1,534,1438,policy_validation
1,543,1353,policy_validation
1,554,394,policy_validation
1,555,1874,policy_validation
1,560,867,policy_validation
1,561,1360,policy_validation
1,574,542,policy_validation
1,576,748,policy_validation
1,587,768,policy_validation
1,589,337,policy_validation
1,608,648,policy_validation
1,616,1634,policy_validation
1,619,1602,policy_validation
1,629,867,policy_validation
1,654,922,policy_validation
1,675,2017,policy_validation
1,690,195,policy_validation
1,699,1908,policy_validation
1,706,1177,policy_validation
1,708,973,policy_validation
1,717,1881,policy_validation
1,727,202,policy_validation
1,730,641,policy_validation
1,740,1838,policy_validation
1,744,1784,policy_validation
1,745,439,policy_validation
1,747,669,policy_validation
1,748,353,policy_validation
1,759,1997,policy_validation
1,764,1331,policy_validation
1,767,1947,policy_validation
1,771,1969,policy_validation
1,777,64,policy_validation
1,779,1609,policy_validation
1,789,1933,policy_validation
1,798,991,policy_validation
1,799,2020,policy_validation
1,816,1724,policy_validation
1,818,474,policy_validation
1,822,490,policy_validation
1,835,740,policy_validation
1,841,145,policy_validation
1,843,319,policy_validation
1,848,1441,policy_validation
1,850,408,policy_validation
1,854,998,policy_validation
1,855,1790,policy_validation
1,864,628,policy_validation
1,867,1401,policy_validation
1,869,1531,policy_validation
1,870,2027,policy_validation
1,873,1236,policy_validation
1,875,238,policy_validation
1,885,274,policy_validation
1,897,632,policy_validation
1,903,1641,policy_validation
1,908,794,policy_validation
1,915,1348,policy_validation
1,918,861,policy_validation
1,930,1525,policy_validation
1,934,1273,policy_validation
1,942,1779,policy_validation
1,953,1326,policy_validation
1,957,772,policy_validation
1,966,1857,policy_validation
1,968,1815,policy_validation
1,971,1852,policy_validation
1,973,1777,policy_validation
1,978,799,policy_validation
1,983,1643,policy_validation
1,999,1168,policy_validation
1,1003,1103,policy_validation
1,1011,497,policy_validation
1,1013,1130,policy_validation
1,1028,1252,policy_validation
1,1030,231,policy_validation
1,1042,1051,policy_validation
1,1044,467,policy_validation
1,1047,1130,policy_validation
1,1051,504,policy_validation
1,1075,764,policy_validation
1,1076,778,policy_validation
1,1077,1413,policy_validation
1,1078,1472,policy_validation
1,1083,1146,policy_validation
1,1084,1693,policy_validation
1,1085,979,policy_validation
1,1092,1266,policy_validation
1,1104,1874,policy_validation
1,1112,1519,policy_validation
1,1124,1765,policy_validation
1,1128,1312,policy_validation
1,1140,322,policy_validation
1,1149,1201,policy_validation
1,1151,693,policy_validation
1,1162,1309,policy_validation
1,1166,1963,policy_validation
1,1175,98,policy_validation
1,1180,90,policy_validation
1,1189,488,policy_validation
1,1199,522,policy_validation
1,1200,688,policy_validation
1,1206,247,policy_validation
1,1209,1244,policy_validation
1,1214,266,policy_validation
1,1216,181,policy_validation
1,1217,1380,policy_validation
1,1225,550,policy_validation
1,1230,1206,policy_validation
1,1232,1750,policy_validation
1,1234,1696,policy_validation
1,1254,1032,policy_validation
1,1255,999,policy_validation
1,1264,1057,policy_validation
1,1268,1655,policy_validation
1,1297,1686,policy_validation
1,1300,1927,policy_validation
1,1304,367,policy_validation
1,1312,529,policy_validation
1,1315,1922,policy_validation
1,1332,1292,policy_validation
1,1349,2007,policy_validation
1,1350,381,policy_validation
1,1360,566,policy_validation
1,1362,1550,policy_validation
1,1367,1622,policy_validation
1,1372,1213,policy_validation
1,1383,1562,policy_validation
1,1396,124,policy_validation
1,1402,451,policy_validation
1,1404,606,policy_validation
1,1406,1233,policy_validation
1,1427,504,policy_validation
1,1457,1868,policy_validation
1,1461,1895,policy_validation
1,1474,1662,policy_validation
1,1503,971,policy_validation
1,1505,727,policy_validation
1,1518,1439,policy_validation
1,1526,410,policy_validation
1,1531,1845,policy_validation
1,1534,149,policy_validation
1,1567,169,policy_validation
1,1575,1227,policy_validation
1,1577,24,policy_validation
1,1583,880,policy_validation
1,1584,117,policy_validation
1,1588,1743,policy_validation
1,1594,964,policy_validation
1,1598,1759,policy_validation
1,1601,1282,policy_validation
1,1607,339,policy_validation
1,1611,1735,policy_validation
1,1615,381,policy_validation
1,1618,1019,policy_validation
1,1619,112,policy_validation
1,1620,1219,policy_validation
1,1621,245,policy_validation
1,1630,1194,policy_validation
1,1632,1299,policy_validation
1,1640,1984,policy_validation
1,1645,1038,policy_validation
1,1648,70,policy_validation
1,1668,1110,policy_validation
1,1674,874,policy_validation
1,1676,1091,policy_validation
1,1678,1991,policy_validation
1,1681,1506,policy_validation
1,1693,620,policy_validation
1,1704,1116,policy_validation
1,1711,790,policy_validation
1,1715,1902,policy_validation
1,1736,1124,policy_validation
1,1742,374,policy_validation
1,1747,600,policy_validation
1,1752,1831,policy_validation
1,1753,654,policy_validation
1,1762,887,policy_validation
1,1763,1941,policy_validation
1,1781,1072,policy_validation
1,1782,136,policy_validation
1,1794,459,policy_validation
1,1797,1797,policy_validation
1,1807,1790,policy_validation
1,1810,1466,policy_validation
1,1824,1162,policy_validation
1,1846,10,policy_validation
1,1849,1152,policy_validation
1,1851,1429,policy_validation
1,1852,1998,policy_validation
1,1853,1097,policy_validation
1,1855,280,policy_validation
1,1859,1266,policy_validation
1,1866,807,policy_validation
1,1870,929,policy_validation
1,1876,455,policy_validation
1,1878,756,policy_validation
1,1891,511,policy_validation
1,1909,1852,policy_validation
1,1910,30,policy_validation
1,1916,1143,policy_validation
1,1919,289,policy_validation
1,1929,939,policy_validation
1,1935,1626,policy_validation
1,1937,580,policy_validation
1,1948,1494,policy_validation
1,1965,1006,policy_validation
1,1969,1072,policy_validation
1,1972,255,policy_validation
1,1975,131,policy_validation
1,1977,360,policy_validation
1,1980,1538,policy_validation
1,1981,1520,policy_validation
1,1983,560,policy_validation
1,1993,1575,policy_validation
1,1996,56,policy_validation
1,2004,104,policy_validation
1,2006,20,policy_validation
1,2025,555,policy_validation
1,2026,1805,policy_validation
1,2032,838,policy_validation
1,2050,1138,policy_validation
1,2062,1889,policy_validation
1,2066,1455,policy_validation
1,2074,677,policy_validation
1,2081,1460,policy_validation
1,2083,344,policy_validation
1,2091,555,policy_validation
1,2092,328,policy_validation
1,2097,1630,policy_validation
1,2100,188,policy_validation
1,2103,1538,policy_validation
1,2109,220,policy_validation
1,2110,49,policy_validation
1,2112,881,policy_validation
1,2115,401,policy_validation
1,2116,1584,policy_validation
1,2119,904,policy_validation
1,2120,700,policy_validation
1,2122,1696,policy_validation
1,2131,1914,policy_validation
1,2133,423,policy_validation
1,2134,1609,policy_validation
1,2150,423,policy_validation
1,2155,1284,policy_validation
1,2159,985,policy_validation
1,2160,852,policy_validation
1,2161,1569,policy_validation
1,2164,830,policy_validation
1,2166,785,policy_validation
1,2171,309,policy_validation
1,2185,1592,policy_validation
1,2197,387,policy_validation
1,2198,1395,policy_validation
1,2205,614,policy_validation
1,2206,295,policy_validation
1,2209,1487,policy_validation
1,2213,1206,policy_validation
1,2215,1194,policy_validation
1,2217,588,policy_validation
1,0,611,outer_test
1,2,1297,outer_test
1,3,1133,outer_test
1,9,716,outer_test
1,13,966,outer_test
1,19,1245,outer_test
1,20,249,outer_test
1,21,7,outer_test
1,24,1670,outer_test
1,35,884,outer_test
1,36,1123,outer_test
1,43,1744,outer_test
1,47,1608,outer_test
1,59,1210,outer_test
1,62,1851,outer_test
1,64,1588,outer_test
1,74,532,outer_test
1,90,1222,outer_test
1,95,223,outer_test
1,106,1239,outer_test
1,115,987,outer_test
1,117,1757,outer_test
1,118,503,outer_test
1,121,1112,outer_test
1,122,1653,outer_test
1,127,569,outer_test
1,134,1398,outer_test
1,138,660,outer_test
1,145,52,outer_test
1,146,722,outer_test
1,165,182,outer_test
1,170,1139,outer_test
1,181,1675,outer_test
1,192,58,outer_test
1,195,1896,outer_test
1,199,1355,outer_test
1,200,1040,outer_test
1,209,409,outer_test
1,210,751,outer_test
1,223,913,outer_test
1,225,1013,outer_test
1,239,2011,outer_test
1,240,1884,outer_test
1,259,395,outer_test
1,260,940,outer_test
1,263,216,outer_test
1,264,1415,outer_test
1,268,665,outer_test
1,277,1150,outer_test
1,279,1013,outer_test
1,282,1930,outer_test
1,288,1780,outer_test
1,289,605,outer_test
1,298,625,outer_test
1,323,1808,outer_test
1,324,1186,outer_test
1,326,902,outer_test
1,334,1408,outer_test
1,338,453,outer_test
1,341,297,outer_test
1,348,726,outer_test
1,351,826,outer_test
1,357,1840,outer_test
1,367,1659,outer_test
1,368,470,outer_test
1,371,126,outer_test
1,375,1879,outer_test
1,378,1727,outer_test
1,381,1023,outer_test
1,395,2006,outer_test
1,396,1291,outer_test
1,398,945,outer_test
1,399,447,outer_test
1,401,889,outer_test
1,403,1558,outer_test
1,411,380,outer_test
1,414,656,outer_test
1,418,223,outer_test
1,451,1990,outer_test
1,452,1540,outer_test
1,453,703,outer_test
1,454,670,outer_test
1,455,386,outer_test
1,458,1394,outer_test
1,460,1415,outer_test
1,461,758,outer_test
1,472,1171,outer_test
1,474,1532,outer_test
1,475,782,outer_test
1,492,968,outer_test
1,499,1193,outer_test
1,512,805,outer_test
1,514,1385,outer_test
1,515,1594,outer_test
1,517,1978,outer_test
1,520,1442,outer_test
1,525,244,outer_test
1,527,1272,outer_test
1,530,1319,outer_test
1,533,97,outer_test
1,538,1285,outer_test
1,542,1359,outer_test
1,546,1090,outer_test
1,547,415,outer_test
1,558,13,outer_test
1,562,144,outer_test
1,564,1709,outer_test
1,565,1886,outer_test
1,566,1858,outer_test
1,570,331,outer_test
1,571,18,outer_test
1,577,1704,outer_test
1,578,1670,outer_test
1,588,617,outer_test
1,591,640,outer_test
1,596,233,outer_test
1,600,1695,outer_test
1,611,373,outer_test
1,614,770,outer_test
1,617,1064,outer_test
1,622,587,outer_test
1,626,982,outer_test
1,631,731,outer_test
1,633,788,outer_test
1,639,1578,outer_test
1,645,1160,outer_test
1,649,1763,outer_test
1,650,269,outer_test
1,652,1205,outer_test
1,655,1483,outer_test
1,658,1727,outer_test
1,660,1972,outer_test
1,664,739,outer_test
1,689,571,outer_test
1,692,346,outer_test
1,693,1028,outer_test
1,701,2026,outer_test
1,702,726,outer_test
1,709,1058,outer_test
1,713,847,outer_test
1,720,930,outer_test
1,721,1215,outer_test
1,725,1100,outer_test
1,726,744,outer_test
1,734,1452,outer_test
1,746,48,outer_test
1,752,777,outer_test
1,760,256,outer_test
1,762,1951,outer_test
1,766,361,outer_test
1,768,1144,outer_test
1,773,763,outer_test
1,776,582,outer_test
1,796,281,outer_test
1,797,460,outer_test
1,800,285,outer_test
1,808,1300,outer_test
1,814,65,outer_test
1,819,1457,outer_test
1,825,1499,outer_test
1,829,156,outer_test
1,832,1936,outer_test
1,842,198,outer_test
1,853,121,outer_test
1,860,28,outer_test
1,861,306,outer_test
1,871,227,outer_test
1,874,1420,outer_test
1,882,72,outer_test
1,883,1366,outer_test
1,894,809,outer_test
1,899,802,outer_test
1,900,683,outer_test
1,902,2021,outer_test
1,912,108,outer_test
1,917,1421,outer_test
1,920,1872,outer_test
1,924,437,outer_test
1,926,1769,outer_test
1,936,895,outer_test
1,937,494,outer_test
1,941,795,outer_test
1,960,1125,outer_test
1,962,1279,outer_test
1,969,707,outer_test
1,974,1100,outer_test
1,975,1034,outer_test
1,984,950,outer_test
1,990,1216,outer_test
1,992,1028,outer_test
1,996,1436,outer_test
1,998,1573,outer_test
1,1007,1563,outer_test
1,1015,1822,outer_test
1,1041,1346,outer_test
1,1045,341,outer_test
1,1048,261,outer_test
1,1054,650,outer_test
1,1055,86,outer_test
1,1057,275,outer_test
1,1060,1855,outer_test
1,1061,1053,outer_test
1,1063,1512,outer_test
1,1065,1365,outer_test
1,1073,484,outer_test
1,1079,323,outer_test
1,1080,1075,outer_test
1,1082,1049,outer_test
1,1088,745,outer_test
1,1089,1594,outer_test
1,1090,126,outer_test
1,1106,1961,outer_test
1,1113,1775,outer_test
1,1122,1636,outer_test
1,1127,1156,outer_test
1,1138,711,outer_test
1,1141,1817,outer_test
1,1143,1275,outer_test
1,1145,499,outer_test
1,1157,1892,outer_test
1,1159,368,outer_test
1,1160,1828,outer_test
1,1164,1718,outer_test
1,1170,1474,outer_test
1,1178,1165,outer_test
1,1181,489,outer_test
1,1190,604,outer_test
1,1192,1150,outer_test
1,1195,633,outer_test
1,1210,1510,outer_test
1,1213,1548,outer_test
1,1218,1373,outer_test
1,1227,177,outer_test
1,1238,1631,outer_test
1,1239,1228,outer_test
1,1246,393,outer_test
1,1248,1685,outer_test
1,1250,419,outer_test
1,1257,1855,outer_test
1,1263,1867,outer_test
1,1266,1942,outer_test
1,1271,1752,outer_test
1,1272,302,outer_test
1,1274,378,outer_test
1,1280,1314,outer_test
1,1286,1646,outer_test
1,1288,1884,outer_test
1,1291,1079,outer_test
1,1292,1985,outer_test
1,1294,1117,outer_test
1,1296,209,outer_test
1,1308,311,outer_test
1,1316,1431,outer_test
1,1323,1813,outer_test
1,1328,424,outer_test
1,1330,1905,outer_test
1,1331,960,outer_test
1,1334,819,outer_test
1,1339,275,outer_test
1,1342,1058,outer_test
1,1345,1527,outer_test
1,1348,1738,outer_test
1,1351,1568,outer_test
1,1354,442,outer_test
1,1365,2026,outer_test
1,1373,918,outer_test
1,1380,0,outer_test
1,1381,1948,outer_test
1,1382,908,outer_test
1,1387,862,outer_test
1,1392,1748,outer_test
1,1395,1150,outer_test
1,1399,1966,outer_test
1,1416,646,outer_test
1,1417,1200,outer_test
1,1420,509,outer_test
1,1431,1915,outer_test
1,1434,856,outer_test
1,1436,1420,outer_test
1,1442,1835,outer_test
1,1443,1464,outer_test
1,1444,403,outer_test
1,1445,1692,outer_test
1,1447,996,outer_test
1,1459,1421,outer_test
1,1469,1176,outer_test
1,1470,695,outer_test
1,1473,311,outer_test
1,1483,814,outer_test
1,1484,621,outer_test
1,1488,111,outer_test
1,1493,325,outer_test
1,1504,351,outer_test
1,1535,237,outer_test
1,1547,356,outer_test
1,1551,1763,outer_test
1,1555,535,outer_test
1,1557,1420,outer_test
1,1560,955,outer_test
1,1580,265,outer_test
1,1582,1855,outer_test
1,1592,924,outer_test
1,1597,1095,outer_test
1,1600,62,outer_test
1,1606,1053,outer_test
1,1610,465,outer_test
1,1613,193,outer_test
1,1622,1018,outer_test
1,1624,291,outer_test
1,1627,1483,outer_test
1,1634,1600,outer_test
1,1636,1005,outer_test
1,1643,162,outer_test
1,1644,1901,outer_test
1,1647,91,outer_test
1,1649,1664,outer_test
1,1659,1488,outer_test
1,1667,1254,outer_test
1,1672,2016,outer_test
1,1680,1862,outer_test
1,1688,315,outer_test
1,1690,1493,outer_test
1,1692,1689,outer_test
1,1696,1333,outer_test
1,1700,1522,outer_test
1,1701,520,outer_test
1,1712,341,outer_test
1,1713,1629,outer_test
1,1718,547,outer_test
1,1719,191,outer_test
1,1721,1800,outer_test
1,1722,1202,outer_test
1,1729,516,outer_test
1,1739,593,outer_test
1,1740,1303,outer_test
1,1745,878,outer_test
1,1755,433,outer_test
1,1778,1,outer_test
1,1780,854,outer_test
1,1788,1079,outer_test
1,1789,1516,outer_test
1,1791,1132,outer_test
1,1793,831,outer_test
1,1795,1723,outer_test
1,1799,1957,outer_test
1,1803,2032,outer_test
1,1805,43,outer_test
1,1806,1640,outer_test
1,1808,689,outer_test
1,1817,1310,outer_test
1,1818,793,outer_test
1,1820,901,outer_test
1,1822,1324,outer_test
1,1827,576,outer_test
1,1828,2000,outer_test
1,1829,1426,outer_test
1,1832,1612,outer_test
1,1841,151,outer_test
1,1842,842,outer_test
1,1850,1390,outer_test
1,1854,335,outer_test
1,1856,699,outer_test
1,1861,1568,outer_test
1,1863,1249,outer_test
1,1867,552,outer_test
1,1871,207,outer_test
1,1873,80,outer_test
1,1874,935,outer_test
1,1882,168,outer_test
1,1886,675,outer_test
1,1899,837,outer_test
1,1902,108,outer_test
1,1905,1910,outer_test
1,1917,1803,outer_test
1,1924,429,outer_test
1,1938,1625,outer_test
1,1943,1697,outer_test
1,1944,1551,outer_test
1,1947,1264,outer_test
1,1953,1008,outer_test
1,1955,172,outer_test
1,1959,1086,outer_test
1,1962,36,outer_test
1,1973,1379,outer_test
1,1984,543,outer_test
1,1987,1925,outer_test
1,1988,559,outer_test
1,2000,1995,outer_test
1,2010,32,outer_test
1,2014,896,outer_test
1,2015,116,outer_test
1,2016,1654,outer_test
1,2017,204,outer_test
1,2019,1795,outer_test
1,2020,1181,outer_test
1,2029,477,outer_test
1,2030,1920,outer_test
1,2036,525,outer_test
1,2038,597,outer_test
1,2039,1403,outer_test
1,2041,868,outer_test
1,2042,1680,outer_test
1,2046,221,outer_test
1,2051,1107,outer_test
1,2055,871,outer_test
1,2057,605,outer_test
1,2059,1692,outer_test
1,2060,972,outer_test
1,2061,1763,outer_test
1,2063,317,outer_test
1,2069,1324,outer_test
1,2076,1337,outer_test
1,2086,977,outer_test
1,2095,473,outer_test
1,2104,1469,outer_test
1,2111,565,outer_test
1,2113,1793,outer_test
1,2114,866,outer_test
1,2125,1259,outer_test
1,2132,132,outer_test
1,2135,1617,outer_test
1,2137,137,outer_test
1,2140,1041,outer_test
1,2142,1583,outer_test
1,2143,1619,outer_test
1,2147,1070,outer_test
1,2151,1005,outer_test
1,2154,76,outer_test
1,2158,1505,outer_test
1,2165,22,outer_test
1,2170,1340,outer_test
1,2173,635,outer_test
1,2174,1543,outer_test
1,2181,510,outer_test
1,2186,101,outer_test
1,2192,1480,outer_test
1,2199,1543,outer_test
1,2202,1733,outer_test
1,2208,1846,outer_test
1,2212,1785,outer_test
1,2219,1234,outer_test
1,2227,1716,outer_test
1,2229,1448,outer_test
1,2232,621,outer_test
2,2,1297,fit
2,3,1133,fit
2,4,953,fit
2,5,1799,fit
2,6,1977,fit
2,7,431,fit
2,9,716,fit
2,10,729,fit
2,12,301,fit
2,13,966,fit
2,14,573,fit
2,19,1245,fit
2,20,249,fit
2,21,7,fit
2,22,514,fit
2,23,1441,fit
2,24,1670,fit
2,25,832,fit
2,27,435,fit
2,28,377,fit
2,29,701,fit
2,31,38,fit
2,33,1919,fit
2,35,884,fit
2,36,1123,fit
2,39,546,fit
2,40,708,fit
2,42,515,fit
2,44,893,fit
2,45,77,fit
2,46,398,fit
2,47,1608,fit
2,48,1580,fit
2,49,211,fit
2,50,213,fit
2,51,277,fit
2,52,1720,fit
2,54,254,fit
2,55,1504,fit
2,56,142,fit
2,57,267,fit
2,58,61,fit
2,59,1210,fit
2,61,454,fit
2,62,1851,fit
2,64,1588,fit
2,67,1804,fit
2,68,1712,fit
2,69,753,fit
2,70,1447,fit
2,71,1180,fit
2,72,152,fit
2,73,682,fit
2,74,532,fit
2,76,1026,fit
2,77,1647,fit
2,78,1114,fit
2,82,79,fit
2,83,38,fit
2,84,1940,fit
2,85,1402,fit
2,88,2010,fit
2,90,1222,fit
2,92,232,fit
2,94,324,fit
2,98,2013,fit
2,99,1477,fit
2,102,1509,fit
2,105,1984,fit
2,107,797,fit
2,110,1717,fit
2,115,987,fit
2,117,1757,fit
2,118,503,fit
2,119,581,fit
2,120,418,fit
2,122,1653,fit
2,123,1576,fit
2,124,1263,fit
2,125,1376,fit
2,126,371,fit
2,127,569,fit
2,128,40,fit
2,129,1237,fit
2,132,194,fit
2,133,823,fit
2,134,1398,fit
2,135,915,fit
2,136,348,fit
2,137,1666,fit
2,138,660,fit
2,139,1063,fit
2,141,343,fit
2,144,1388,fit
2,145,52,fit
2,146,722,fit
2,147,1639,fit
2,149,603,fit
2,151,589,fit
2,154,1677,fit
2,155,888,fit
2,157,114,fit
2,160,1953,fit
2,163,1445,fit
2,164,278,fit
2,166,1486,fit
2,167,836,fit
2,168,283,fit
2,169,1875,fit
2,170,1139,fit
2,171,206,fit
2,172,1364,fit
2,173,528,fit
2,175,1154,fit
2,176,698,fit
2,178,730,fit
2,179,2013,fit
2,180,1656,fit
2,181,1675,fit
2,182,2002,fit
2,184,1932,fit
2,185,391,fit
2,186,1674,fit
2,187,1833,fit
2,188,45,fit
2,189,94,fit
2,190,1981,fit
2,192,58,fit
2,194,1735,fit
2,195,1896,fit
2,197,769,fit
2,198,413,fit
2,199,1355,fit
2,200,1040,fit
2,201,1027,fit
2,202,1271,fit
2,203,308,fit
2,204,1334,fit
2,205,911,fit
2,206,218,fit
2,207,899,fit
2,209,409,fit
2,210,751,fit
2,211,1045,fit
2,212,1392,fit
2,213,1513,fit
2,214,735,fit
2,215,1741,fit
2,216,1142,fit
2,220,1209,fit
2,221,1824,fit
2,222,952,fit
2,223,913,fit
2,224,174,fit
2,225,1013,fit
2,226,1706,fit
2,228,1714,fit
2,229,1684,fit
2,230,1214,fit
2,232,1556,fit
2,233,1290,fit
2,234,1208,fit
2,235,329,fit
2,236,869,fit
2,237,17,fit
2,239,2011,fit
2,241,694,fit
2,242,1308,fit
2,244,1899,fit
2,246,1243,fit
2,247,1374,fit
2,248,1615,fit
2,250,1593,fit
2,251,922,fit
2,253,502,fit
2,254,600,fit
2,256,1147,fit
2,258,688,fit
2,259,395,fit
2,260,940,fit
2,261,84,fit
2,262,1066,fit
2,263,216,fit
2,264,1415,fit
2,265,1668,fit
2,266,1192,fit
2,267,1004,fit
2,268,665,fit
2,269,1498,fit
2,270,224,fit
2,273,791,fit
2,275,1302,fit
2,276,568,fit
2,277,1150,fit
2,278,914,fit
2,279,1013,fit
2,282,1930,fit
2,284,1820,fit
2,285,472,fit
2,286,1865,fit
2,288,1780,fit
2,290,175,fit
2,292,1554,fit
2,294,1384,fit
2,295,1954,fit
2,296,639,fit
2,299,835,fit
2,300,457,fit
2,301,2031,fit
2,302,1412,fit
2,304,595,fit
2,306,41,fit
2,310,2030,fit
2,311,1960,fit
2,313,804,fit
2,315,165,fit
2,316,1082,fit
2,317,1456,fit
2,321,42,fit
2,324,1186,fit
2,325,540,fit
2,326,902,fit
2,327,438,fit
2,328,1610,fit
2,329,1669,fit
2,332,1747,fit
2,333,205,fit
2,334,1408,fit
2,335,170,fit
2,336,1190,fit
2,339,1683,fit
2,340,1479,fit
2,341,297,fit
2,342,671,fit
2,344,334,fit
2,346,1719,fit
2,348,726,fit
2,350,304,fit
2,351,826,fit
2,353,1258,fit
2,355,340,fit
